Timestamp,SupplyTemp,ReturnTemp,OutsideTemp,SetbackActive,Building,SupplyTempReturnTempDerivation
2024-11-12 17:03:06.817096+00:00,51.375,43.437,,,Building 6,7.938000000000002
2024-11-12 17:04:15.310941+00:00,51.125,43.5,,,Building 6,7.625
2024-11-12 17:05:23.790247+00:00,50.625,43.437,,,Building 6,7.188000000000002
2024-11-12 17:06:32.281690+00:00,49.437,43.375,,,Building 6,6.061999999999998
2024-11-12 17:07:40.737079+00:00,48.5,43.312,,,Building 6,5.188000000000002
2024-11-12 17:08:49.207111+00:00,49.062,43.25,,,Building 6,5.811999999999998
2024-11-12 17:09:58.017089+00:00,50.812,43.312,,,Building 6,7.5
2024-11-12 17:10:00+00:00,,,4.9,1.0,Building 6,
2024-11-12 17:11:06.445035+00:00,51.875,43.375,,,Building 6,8.5
2024-11-12 17:12:14.767883+00:00,51.437,43.5,,,Building 6,7.936999999999998
2024-11-12 17:13:23.083990+00:00,51.312,43.562,,,Building 6,7.75
2024-11-12 17:14:31.733526+00:00,50.437,43.5,,,Building 6,6.936999999999998
2024-11-12 17:15:40.282178+00:00,48.812,43.437,,,Building 6,5.375
2024-11-12 17:16:49.074418+00:00,48.437,43.375,,,Building 6,5.061999999999998
2024-11-12 17:17:57.597165+00:00,50.5,43.312,,,Building 6,7.188000000000002
2024-11-12 17:19:06.097087+00:00,51.437,43.312,,,Building 6,8.125
2024-11-12 17:20:00+00:00,,,4.9,1.0,Building 6,
2024-11-12 17:20:14.702132+00:00,51.875,43.375,,,Building 6,8.5
2024-11-12 17:21:23.217077+00:00,51.25,43.5,,,Building 6,7.75
2024-11-12 17:22:31.638956+00:00,50.875,43.5,,,Building 6,7.375
2024-11-12 17:23:40.603843+00:00,49.625,43.437,,,Building 6,6.188000000000002
2024-11-12 17:24:49.137068+00:00,48.437,43.375,,,Building 6,5.061999999999998
2024-11-12 17:25:57.840142+00:00,49.5,43.25,,,Building 6,6.25
2024-11-12 17:27:06.280287+00:00,51.187,43.187,,,Building 6,8.0
2024-11-12 17:28:14.577080+00:00,51.625,43.25,,,Building 6,8.375
2024-11-12 17:29:22.877078+00:00,51.687,43.25,,,Building 6,8.436999999999998
2024-11-12 17:30:00+00:00,,,4.8,1.0,Building 6,
2024-11-12 17:30:31.792139+00:00,51.125,43.187,,,Building 6,7.938000000000002
2024-11-12 17:31:40.572393+00:00,50.437,43.125,,,Building 6,7.311999999999998
2024-11-12 17:32:49.027411+00:00,49.187,43.0,,,Building 6,6.186999999999998
2024-11-12 17:33:57.493734+00:00,48.437,42.937,,,Building 6,5.5
2024-11-12 17:35:05.950331+00:00,50.187,42.875,,,Building 6,7.311999999999998
2024-11-12 17:36:14.434614+00:00,51.625,42.875,,,Building 6,8.75
2024-11-12 17:37:22.885342+00:00,51.875,42.875,,,Building 6,9.0
2024-11-12 17:38:31.331989+00:00,51.625,42.937,,,Building 6,8.688000000000002
2024-11-12 17:39:39.725549+00:00,50.625,42.937,,,Building 6,7.688000000000002
2024-11-12 17:40:00+00:00,,,4.7,1.0,Building 6,
2024-11-12 17:40:48.177073+00:00,49.812,42.812,,,Building 6,7.0
2024-11-12 17:41:56.547072+00:00,48.625,42.75,,,Building 6,5.875
2024-11-12 17:43:05.180435+00:00,49.062,42.75,,,Building 6,6.311999999999998
2024-11-12 17:44:13.643132+00:00,51.0,42.687,,,Building 6,8.313000000000002
2024-11-12 17:45:21.967416+00:00,51.937,42.75,,,Building 6,9.186999999999998
2024-11-12 17:46:30.441448+00:00,52.062,42.875,,,Building 6,9.186999999999998
2024-11-12 17:47:38.924683+00:00,52.0,42.875,,,Building 6,9.125
2024-11-12 17:48:47.586060+00:00,50.625,42.812,,,Building 6,7.813000000000002
2024-11-12 17:49:56.024491+00:00,49.437,42.687,,,Building 6,6.75
2024-11-12 17:50:00+00:00,,,4.7,1.0,Building 6,
2024-11-12 17:51:04.438370+00:00,48.625,42.437,,,Building 6,6.188000000000002
2024-11-12 17:52:12.868711+00:00,49.75,42.062,,,Building 6,7.688000000000002
2024-11-12 17:53:21.278382+00:00,51.312,41.875,,,Building 6,9.436999999999998
2024-11-12 17:54:29.797087+00:00,51.75,41.812,,,Building 6,9.938000000000002
2024-11-12 17:55:38.278919+00:00,51.875,41.812,,,Building 6,10.063000000000002
2024-11-12 17:56:46.681882+00:00,51.562,41.75,,,Building 6,9.811999999999998
2024-11-12 17:57:55.160803+00:00,50.312,41.562,,,Building 6,8.75
2024-11-12 17:59:03.653012+00:00,48.687,41.437,,,Building 6,7.25
2024-11-12 18:00:00+00:00,,,4.4,1.0,Building 6,
2024-11-12 18:00:12.348799+00:00,49.125,41.437,,,Building 6,7.688000000000002
2024-11-12 18:01:20.848709+00:00,51.562,41.437,,,Building 6,10.125
2024-11-12 18:02:29.261903+00:00,51.75,41.562,,,Building 6,10.188000000000002
2024-11-12 18:03:38.107791+00:00,51.875,41.687,,,Building 6,10.188000000000002
2024-11-12 18:04:46.683046+00:00,51.625,41.75,,,Building 6,9.875
2024-11-12 18:05:55.442807+00:00,51.125,41.75,,,Building 6,9.375
2024-11-12 18:07:03.799186+00:00,49.812,41.75,,,Building 6,8.061999999999998
2024-11-12 18:08:12.404080+00:00,48.562,41.75,,,Building 6,6.811999999999998
2024-11-12 18:09:21.218425+00:00,49.812,41.75,,,Building 6,8.061999999999998
2024-11-12 18:10:29.739529+00:00,51.375,41.875,,,Building 6,9.5
2024-11-12 18:11:38.483543+00:00,51.875,42.0,,,Building 6,9.875
2024-11-12 18:12:46.908926+00:00,51.812,42.187,,,Building 6,9.625
2024-11-12 18:13:55.404494+00:00,51.5,42.25,,,Building 6,9.25
2024-11-12 18:15:03.889007+00:00,50.875,42.25,,,Building 6,8.625
2024-11-12 18:16:12.288941+00:00,49.375,42.25,,,Building 6,7.125
2024-11-12 18:17:20.978783+00:00,48.375,42.187,,,Building 6,6.188000000000002
2024-11-12 18:18:29.411907+00:00,50.5,42.25,,,Building 6,8.25
2024-11-12 18:19:37.797037+00:00,51.5,42.312,,,Building 6,9.188000000000002
2024-11-12 18:20:00+00:00,,,4.3,1.0,Building 6,
2024-11-12 18:20:46.290559+00:00,52.062,42.375,,,Building 6,9.686999999999998
2024-11-12 18:21:54.761816+00:00,51.75,42.5,,,Building 6,9.25
2024-11-12 18:23:03.364279+00:00,51.5,42.562,,,Building 6,8.938000000000002
2024-11-12 18:24:11.722743+00:00,50.562,42.562,,,Building 6,8.0
2024-11-12 18:25:20.114750+00:00,48.875,42.562,,,Building 6,6.313000000000002
2024-11-12 18:26:28.604146+00:00,48.937,42.562,,,Building 6,6.375
2024-11-12 18:27:37.083581+00:00,51.187,42.5,,,Building 6,8.686999999999998
2024-11-12 18:28:45.755777+00:00,51.625,42.5,,,Building 6,9.125
2024-11-12 18:29:54.626596+00:00,52.0,42.5,,,Building 6,9.5
2024-11-12 18:30:00+00:00,,,4.1,1.0,Building 6,
2024-11-12 18:31:03.163915+00:00,51.437,42.562,,,Building 6,8.875
2024-11-12 18:32:11.642193+00:00,51.0,42.625,,,Building 6,8.375
2024-11-12 18:33:20.042114+00:00,49.812,42.812,,,Building 6,7.0
2024-11-12 18:34:28.733158+00:00,48.687,42.937,,,Building 6,5.75
2024-11-12 18:35:37.161739+00:00,50.062,43.0,,,Building 6,7.061999999999998
2024-11-12 18:36:46.129677+00:00,51.562,43.0,,,Building 6,8.561999999999998
2024-11-12 18:37:54.673612+00:00,52.25,43.062,,,Building 6,9.188000000000002
2024-11-12 18:39:03.151448+00:00,51.75,43.125,,,Building 6,8.625
2024-11-12 18:40:00+00:00,,,4.1,1.0,Building 6,
2024-11-12 18:40:11.759074+00:00,51.5,43.125,,,Building 6,8.375
2024-11-12 18:41:20.113181+00:00,50.812,43.125,,,Building 6,7.686999999999998
2024-11-12 18:42:28.520441+00:00,49.375,43.125,,,Building 6,6.25
2024-11-12 18:43:37.002318+00:00,48.562,43.062,,,Building 6,5.5
2024-11-12 18:44:45.488075+00:00,50.562,43.0,,,Building 6,7.561999999999998
2024-11-12 18:45:54.153145+00:00,51.625,43.0,,,Building 6,8.625
2024-11-12 18:47:02.615481+00:00,52.125,43.125,,,Building 6,9.0
2024-11-12 18:48:10.998056+00:00,51.562,43.187,,,Building 6,8.375
2024-11-12 18:49:19.413097+00:00,51.125,43.125,,,Building 6,8.0
2024-11-12 18:50:00+00:00,,,4.0,1.0,Building 6,
2024-11-12 18:50:27.744638+00:00,50.062,43.0,,,Building 6,7.061999999999998
2024-11-12 18:51:36.334253+00:00,48.812,42.937,,,Building 6,5.875
2024-11-12 18:52:44.797110+00:00,49.312,42.812,,,Building 6,6.5
2024-11-12 18:53:53.237044+00:00,51.375,42.812,,,Building 6,8.563000000000002
2024-11-12 18:55:01.718197+00:00,51.937,42.875,,,Building 6,9.061999999999998
2024-11-12 18:56:19.239497+00:00,51.812,43.0,,,Building 6,8.811999999999998
2024-11-12 18:57:27.664793+00:00,51.437,43.062,,,Building 6,8.375
2024-11-12 18:58:36.037108+00:00,50.437,42.75,,,Building 6,7.686999999999998
2024-11-12 18:59:44.522232+00:00,49.0,42.5,,,Building 6,6.5
2024-11-12 19:00:00+00:00,,,3.9,1.0,Building 6,
2024-11-12 19:00:53.068339+00:00,48.812,42.187,,,Building 6,6.625
2024-11-12 19:02:01.734666+00:00,50.75,41.562,,,Building 6,9.188000000000002
2024-11-12 19:03:10.417096+00:00,51.937,41.125,,,Building 6,10.811999999999998
2024-11-12 19:04:19.319997+00:00,51.5,40.937,,,Building 6,10.563000000000002
2024-11-12 19:05:27.800046+00:00,51.562,40.875,,,Building 6,10.686999999999998
2024-11-12 19:06:36.286899+00:00,50.875,40.812,,,Building 6,10.063000000000002
2024-11-12 19:07:44.762114+00:00,49.25,40.687,,,Building 6,8.563000000000002
2024-11-12 19:08:53.428134+00:00,48.375,40.687,,,Building 6,7.688000000000002
2024-11-12 19:10:00+00:00,,,3.9,1.0,Building 6,
2024-11-12 19:10:02.373145+00:00,50.75,40.812,,,Building 6,9.938000000000002
2024-11-12 19:11:10.842198+00:00,51.687,41.0,,,Building 6,10.686999999999998
2024-11-12 19:12:19.296590+00:00,52.375,41.375,,,Building 6,11.0
2024-11-12 19:13:27.715370+00:00,51.937,41.875,,,Building 6,10.061999999999998
2024-11-12 19:14:36.393715+00:00,52.437,42.187,,,Building 6,10.25
2024-11-12 19:15:44.832600+00:00,51.25,42.375,,,Building 6,8.875
2024-11-12 19:16:53.325185+00:00,50.375,42.437,,,Building 6,7.938000000000002
2024-11-12 19:18:01.797072+00:00,48.875,42.562,,,Building 6,6.313000000000002
2024-11-12 19:19:10.186564+00:00,49.125,42.687,,,Building 6,6.438000000000002
2024-11-12 19:20:00+00:00,,,3.7,1.0,Building 6,
2024-11-12 19:20:18.875606+00:00,51.125,42.937,,,Building 6,8.188000000000002
2024-11-12 19:21:27.325482+00:00,52.312,43.125,,,Building 6,9.186999999999998
2024-11-12 19:22:35.717317+00:00,52.312,43.312,,,Building 6,9.0
2024-11-12 19:23:44.038835+00:00,52.062,43.375,,,Building 6,8.686999999999998
2024-11-12 19:24:52.502209+00:00,51.5,43.312,,,Building 6,8.188000000000002
2024-11-12 19:26:01.223514+00:00,50.625,43.25,,,Building 6,7.375
2024-11-12 19:27:09.663094+00:00,49.25,43.187,,,Building 6,6.063000000000002
2024-11-12 19:28:18.047075+00:00,49.062,43.125,,,Building 6,5.936999999999998
2024-11-12 19:29:26.525983+00:00,51.0,43.187,,,Building 6,7.813000000000002
2024-11-12 19:30:00+00:00,,,3.7,1.0,Building 6,
2024-11-12 19:30:34.797076+00:00,51.812,43.312,,,Building 6,8.5
2024-11-12 19:31:43.395026+00:00,52.437,43.5,,,Building 6,8.936999999999998
2024-11-12 19:32:51.957050+00:00,52.0,43.625,,,Building 6,8.375
2024-11-12 19:34:00.368159+00:00,51.687,43.625,,,Building 6,8.061999999999998
2024-11-12 19:35:08.837379+00:00,50.812,43.5,,,Building 6,7.311999999999998
2024-11-12 19:36:17.160855+00:00,49.25,43.437,,,Building 6,5.813000000000002
2024-11-12 19:37:25.870440+00:00,48.875,43.375,,,Building 6,5.5
2024-11-12 19:38:34.456216+00:00,50.25,43.187,,,Building 6,7.063000000000002
2024-11-12 19:39:42.933266+00:00,51.437,42.187,,,Building 6,9.25
2024-11-12 19:40:00+00:00,,,3.5,,Building 6,
2024-11-12 19:40:51.414211+00:00,51.875,41.437,,,Building 6,10.438000000000002
2024-11-12 19:41:59.973137+00:00,51.687,42.0,,,Building 6,9.686999999999998
2024-11-12 19:43:09.126388+00:00,50.937,42.812,,,Building 6,8.125
2024-11-12 19:44:17.583106+00:00,49.375,43.125,,,Building 6,6.25
2024-11-12 19:45:25.986184+00:00,48.875,42.875,,,Building 6,6.0
2024-11-12 19:46:34.431968+00:00,50.812,41.937,,,Building 6,8.875
2024-11-12 19:47:42.931218+00:00,51.437,41.562,,,Building 6,9.875
2024-11-12 19:48:51.608493+00:00,52.0,41.562,,,Building 6,10.438000000000002
2024-11-12 19:50:00+00:00,,,3.4,1.0,Building 6,
2024-11-12 19:50:00.044975+00:00,51.75,41.875,,,Building 6,9.875
2024-11-12 19:51:08.522986+00:00,51.375,42.25,,,Building 6,9.125
2024-11-12 19:52:17.049441+00:00,50.312,42.562,,,Building 6,7.75
2024-11-12 19:53:25.406712+00:00,48.937,42.687,,,Building 6,6.25
2024-11-12 19:54:34.081513+00:00,49.937,42.812,,,Building 6,7.125
2024-11-12 19:55:42.543692+00:00,51.625,42.937,,,Building 6,8.688000000000002
2024-11-12 19:56:51.097143+00:00,52.25,43.062,,,Building 6,9.188000000000002
2024-11-12 19:57:59.654745+00:00,52.187,43.187,,,Building 6,9.0
2024-11-12 19:59:08.253180+00:00,52.062,43.312,,,Building 6,8.75
2024-11-12 20:00:00+00:00,,,3.4,1.0,Building 6,
2024-11-12 20:00:16.878260+00:00,51.25,43.125,,,Building 6,8.125
2024-11-12 20:01:25.358935+00:00,49.687,42.937,,,Building 6,6.75
2024-11-12 20:02:33.714186+00:00,48.875,42.937,,,Building 6,5.938000000000002
2024-11-12 20:03:42.206930+00:00,50.062,43.062,,,Building 6,7.0
2024-11-12 20:04:50.672917+00:00,51.875,43.25,,,Building 6,8.625
2024-11-12 20:05:59.370522+00:00,52.437,43.437,,,Building 6,9.0
2024-11-12 20:07:07.712673+00:00,52.625,43.562,,,Building 6,9.063000000000002
2024-11-12 20:08:16.204441+00:00,51.125,43.625,,,Building 6,7.5
2024-11-12 20:09:25.178509+00:00,50.0,43.437,,,Building 6,6.563000000000002
2024-11-12 20:10:33.635753+00:00,49.0,43.375,,,Building 6,5.625
2024-11-12 20:11:42.333737+00:00,49.75,43.375,,,Building 6,6.375
2024-11-12 20:12:50.777303+00:00,51.625,43.437,,,Building 6,8.188000000000002
2024-11-12 20:13:59.162372+00:00,52.375,43.687,,,Building 6,8.688000000000002
2024-11-12 20:15:07.626472+00:00,52.187,43.812,,,Building 6,8.375
2024-11-12 20:16:16.034112+00:00,51.437,43.812,,,Building 6,7.625
2024-11-12 20:17:24.735785+00:00,50.5,43.687,,,Building 6,6.813000000000002
2024-11-12 20:18:33.169664+00:00,49.312,43.437,,,Building 6,5.875
2024-11-12 20:19:41.638203+00:00,49.062,43.312,,,Building 6,5.75
2024-11-12 20:20:00+00:00,,,3.2,1.0,Building 6,
2024-11-12 20:20:50.138733+00:00,51.0,43.25,,,Building 6,7.75
2024-11-12 20:21:59.227490+00:00,52.0,43.375,,,Building 6,8.625
2024-11-12 20:23:07.940564+00:00,52.562,43.5,,,Building 6,9.061999999999998
2024-11-12 20:24:16.274169+00:00,51.687,43.5,,,Building 6,8.186999999999998
2024-11-12 20:25:24.752413+00:00,51.0,43.437,,,Building 6,7.563000000000002
2024-11-12 20:26:33.252322+00:00,49.812,43.312,,,Building 6,6.5
2024-11-12 20:27:41.732875+00:00,48.625,43.125,,,Building 6,5.5
2024-11-12 20:28:50.874457+00:00,50.25,43.0,,,Building 6,7.25
2024-11-12 20:29:59.414192+00:00,52.0,43.062,,,Building 6,8.938000000000002
2024-11-12 20:30:00+00:00,,,3.2,1.0,Building 6,
2024-11-12 20:31:07.793230+00:00,52.437,43.187,,,Building 6,9.25
2024-11-12 20:32:16.207795+00:00,52.0,43.375,,,Building 6,8.625
2024-11-12 20:33:24.827732+00:00,51.562,43.375,,,Building 6,8.186999999999998
2024-11-12 20:34:33.543817+00:00,50.937,43.375,,,Building 6,7.561999999999998
2024-11-12 20:35:42.513255+00:00,49.687,43.25,,,Building 6,6.436999999999998
2024-11-12 20:36:51.077311+00:00,48.812,43.187,,,Building 6,5.625
2024-11-12 20:37:59.630624+00:00,50.937,43.187,,,Building 6,7.75
2024-11-12 20:39:08.191916+00:00,52.0,43.312,,,Building 6,8.688000000000002
2024-11-12 20:40:16.900866+00:00,52.375,43.5,,,Building 6,8.875
2024-11-12 20:41:25.243706+00:00,51.937,43.5,,,Building 6,8.436999999999998
2024-11-12 20:42:34.203420+00:00,51.562,43.5,,,Building 6,8.061999999999998
2024-11-12 20:43:42.780239+00:00,50.5,43.375,,,Building 6,7.125
2024-11-12 20:44:51.170312+00:00,49.25,43.187,,,Building 6,6.063000000000002
2024-11-12 20:45:59.839032+00:00,49.5,43.125,,,Building 6,6.375
2024-11-12 20:47:08.177124+00:00,51.625,43.125,,,Building 6,8.5
2024-11-12 20:48:16.594924+00:00,52.25,43.25,,,Building 6,9.0
2024-11-12 20:49:25.430053+00:00,52.25,43.437,,,Building 6,8.813000000000002
2024-11-12 20:50:00+00:00,,,3.2,1.0,Building 6,
2024-11-12 20:50:33.790685+00:00,51.812,43.5,,,Building 6,8.311999999999998
2024-11-12 20:51:42.417124+00:00,51.312,43.5,,,Building 6,7.811999999999998
2024-11-12 20:52:50.770751+00:00,50.062,43.375,,,Building 6,6.686999999999998
2024-11-12 20:53:59.229056+00:00,48.937,43.312,,,Building 6,5.625
2024-11-12 20:55:07.738283+00:00,50.437,43.25,,,Building 6,7.186999999999998
2024-11-12 20:56:16.668248+00:00,51.875,43.25,,,Building 6,8.625
2024-11-12 20:57:25.436795+00:00,52.625,43.375,,,Building 6,9.25
2024-11-12 20:58:33.721730+00:00,52.125,43.5,,,Building 6,8.625
2024-11-12 20:59:42.211244+00:00,51.875,43.5,,,Building 6,8.375
2024-11-12 21:00:00+00:00,,,3.1,1.0,Building 6,
2024-11-12 21:00:50.667445+00:00,50.937,43.375,,,Building 6,7.561999999999998
2024-11-12 21:01:59.166952+00:00,49.25,43.25,,,Building 6,6.0
2024-11-12 21:03:07.772956+00:00,49.187,43.125,,,Building 6,6.061999999999998
2024-11-12 21:04:16.211221+00:00,51.312,43.062,,,Building 6,8.25
2024-11-12 21:05:24.673919+00:00,52.062,43.125,,,Building 6,8.936999999999998
2024-11-12 21:06:33.047066+00:00,52.437,43.25,,,Building 6,9.186999999999998
2024-11-12 21:07:41.477184+00:00,52.062,43.375,,,Building 6,8.686999999999998
2024-11-12 21:08:50.145262+00:00,51.5,43.375,,,Building 6,8.125
2024-11-12 21:09:58.994501+00:00,50.25,43.25,,,Building 6,7.0
2024-11-12 21:11:07.494184+00:00,49.0,43.125,,,Building 6,5.875
2024-11-12 21:12:15.892024+00:00,50.25,42.875,,,Building 6,7.375
2024-11-12 21:13:24.367083+00:00,51.75,42.437,,,Building 6,9.313000000000002
2024-11-12 21:14:33.047109+00:00,52.375,42.187,,,Building 6,10.188000000000002
2024-11-12 21:15:41.540511+00:00,51.812,42.062,,,Building 6,9.75
2024-11-12 21:16:49.963476+00:00,51.125,41.875,,,Building 6,9.25
2024-11-12 21:17:58.434687+00:00,50.0,41.75,,,Building 6,8.25
2024-11-12 21:19:06.906488+00:00,48.75,41.625,,,Building 6,7.125
2024-11-12 21:20:00+00:00,,,3.1,1.0,Building 6,
2024-11-12 21:20:15.535082+00:00,49.625,41.625,,,Building 6,8.0
2024-11-12 21:21:23.980399+00:00,52.0,41.687,,,Building 6,10.313000000000002
2024-11-12 21:22:32.444550+00:00,52.187,41.937,,,Building 6,10.25
2024-11-12 21:23:40.927160+00:00,52.625,42.25,,,Building 6,10.375
2024-11-12 21:24:49.392267+00:00,52.125,42.5,,,Building 6,9.625
2024-11-12 21:25:57.984508+00:00,51.562,42.562,,,Building 6,9.0
2024-11-12 21:27:06.459602+00:00,50.25,42.5,,,Building 6,7.75
2024-11-12 21:28:14.866718+00:00,49.0,42.5,,,Building 6,6.5
2024-11-12 21:29:23.538316+00:00,50.437,42.437,,,Building 6,8.0
2024-11-12 21:30:00+00:00,,,3.2,1.0,Building 6,
2024-11-12 21:30:31.964985+00:00,52.187,42.5,,,Building 6,9.686999999999998
2024-11-12 21:31:40.547092+00:00,52.5,42.625,,,Building 6,9.875
2024-11-12 21:32:49.008664+00:00,52.312,42.812,,,Building 6,9.5
2024-11-12 21:33:57.474387+00:00,51.937,42.937,,,Building 6,9.0
2024-11-12 21:35:05.917099+00:00,51.25,43.062,,,Building 6,8.188000000000002
2024-11-12 21:36:14.368347+00:00,49.75,43.062,,,Building 6,6.688000000000002
2024-11-12 21:37:22.871404+00:00,49.062,43.125,,,Building 6,5.936999999999998
2024-11-12 21:38:31.250028+00:00,50.375,43.187,,,Building 6,7.188000000000002
2024-11-12 21:39:39.707157+00:00,52.125,43.25,,,Building 6,8.875
2024-11-12 21:40:00+00:00,,,3.2,1.0,Building 6,
2024-11-12 21:40:48.110825+00:00,52.562,43.437,,,Building 6,9.125
2024-11-12 21:41:56.547073+00:00,52.75,43.625,,,Building 6,9.125
2024-11-12 21:43:05.112038+00:00,51.75,43.625,,,Building 6,8.125
2024-11-12 21:44:14.039430+00:00,50.562,43.625,,,Building 6,6.936999999999998
2024-11-12 21:45:22.503899+00:00,49.375,43.562,,,Building 6,5.813000000000002
2024-11-12 21:46:30.861562+00:00,49.437,43.5,,,Building 6,5.936999999999998
2024-11-12 21:47:39.402926+00:00,51.312,43.5,,,Building 6,7.811999999999998
2024-11-12 21:48:48.172743+00:00,52.562,43.625,,,Building 6,8.936999999999998
2024-11-12 21:49:56.681086+00:00,52.625,43.75,,,Building 6,8.875
2024-11-12 21:50:00+00:00,,,3.1,1.0,Building 6,
2024-11-12 21:51:05.181564+00:00,52.187,43.812,,,Building 6,8.375
2024-11-12 21:52:13.587126+00:00,51.062,43.812,,,Building 6,7.25
2024-11-12 21:53:22.029662+00:00,49.937,43.687,,,Building 6,6.25
2024-11-12 21:54:30.650450+00:00,49.125,43.5,,,Building 6,5.625
2024-11-12 21:55:38.978616+00:00,50.062,43.375,,,Building 6,6.686999999999998
2024-11-12 21:56:47.405482+00:00,51.875,43.312,,,Building 6,8.563000000000002
2024-11-12 21:57:55.797083+00:00,52.437,43.25,,,Building 6,9.186999999999998
2024-11-12 21:59:04.358242+00:00,52.562,43.25,,,Building 6,9.311999999999998
2024-11-12 22:00:00+00:00,,,3.1,1.0,Building 6,
2024-11-12 22:00:12.876152+00:00,52.125,43.125,,,Building 6,9.0
2024-11-12 22:01:21.247018+00:00,50.875,42.937,,,Building 6,7.938000000000002
2024-11-12 22:02:29.637037+00:00,49.125,42.687,,,Building 6,6.438000000000002
2024-11-12 22:03:38.154514+00:00,49.687,42.437,,,Building 6,7.25
2024-11-12 22:04:47.155427+00:00,52.0,42.312,,,Building 6,9.688000000000002
2024-11-12 22:05:55.944922+00:00,52.187,42.187,,,Building 6,10.0
2024-11-12 22:07:04.444201+00:00,52.312,42.25,,,Building 6,10.061999999999998
2024-11-12 22:08:12.797071+00:00,51.937,42.312,,,Building 6,9.625
2024-11-12 22:09:21.255344+00:00,51.187,42.25,,,Building 6,8.936999999999998
2024-11-12 22:10:00+00:00,,,3.1,1.0,Building 6,
2024-11-12 22:10:29.719387+00:00,49.687,42.187,,,Building 6,7.5
2024-11-12 22:11:38.874370+00:00,48.937,41.937,,,Building 6,7.0
2024-11-12 22:12:47.297086+00:00,50.937,41.937,,,Building 6,9.0
2024-11-12 22:13:55.795139+00:00,52.062,42.062,,,Building 6,10.0
2024-11-12 22:15:04.364687+00:00,52.562,42.187,,,Building 6,10.375
2024-11-12 22:16:12.669614+00:00,52.25,42.312,,,Building 6,9.938000000000002
2024-11-12 22:17:21.297112+00:00,51.687,42.437,,,Building 6,9.25
2024-11-12 22:18:30.195947+00:00,50.812,42.437,,,Building 6,8.375
2024-11-12 22:19:38.692365+00:00,49.5,42.5,,,Building 6,7.0
2024-11-12 22:20:00+00:00,,,3.0,1.0,Building 6,
2024-11-12 22:20:47.202970+00:00,49.625,42.687,,,Building 6,6.938000000000002
2024-11-12 22:21:55.769203+00:00,51.937,42.875,,,Building 6,9.061999999999998
2024-11-12 22:23:04.442216+00:00,52.312,43.0,,,Building 6,9.311999999999998
2024-11-12 22:24:13.005675+00:00,52.562,43.187,,,Building 6,9.375
2024-11-12 22:25:21.396522+00:00,52.375,43.312,,,Building 6,9.063000000000002
2024-11-12 22:26:29.884928+00:00,52.0,43.312,,,Building 6,8.688000000000002
2024-11-12 22:27:38.338373+00:00,51.0,43.312,,,Building 6,7.688000000000002
2024-11-12 22:28:46.932753+00:00,49.437,43.375,,,Building 6,6.061999999999998
2024-11-12 22:29:55.348648+00:00,49.5,43.437,,,Building 6,6.063000000000002
2024-11-12 22:30:00+00:00,,,3.0,1.0,Building 6,
2024-11-12 22:31:03.784414+00:00,51.437,43.562,,,Building 6,7.875
2024-11-12 22:32:12.207080+00:00,52.5,43.687,,,Building 6,8.813000000000002
2024-11-12 22:33:20.595217+00:00,52.75,43.75,,,Building 6,9.0
2024-11-12 22:34:29.204836+00:00,51.875,43.812,,,Building 6,8.063000000000002
2024-11-12 22:35:37.693531+00:00,51.187,43.75,,,Building 6,7.436999999999998
2024-11-12 22:36:46.154508+00:00,50.312,43.625,,,Building 6,6.686999999999998
2024-11-12 22:37:54.610777+00:00,49.25,43.5,,,Building 6,5.75
2024-11-12 22:39:03.085506+00:00,49.812,43.5,,,Building 6,6.311999999999998
2024-11-12 22:40:00+00:00,,,3.0,1.0,Building 6,
2024-11-12 22:40:11.769036+00:00,51.75,43.5,,,Building 6,8.25
2024-11-12 22:41:20.209745+00:00,52.437,43.5,,,Building 6,8.936999999999998
2024-11-12 22:42:28.605925+00:00,52.0,43.5,,,Building 6,8.5
2024-11-12 22:43:37.117652+00:00,51.312,43.375,,,Building 6,7.936999999999998
2024-11-12 22:44:45.563098+00:00,50.687,43.25,,,Building 6,7.436999999999998
2024-11-12 22:45:54.260654+00:00,49.75,43.187,,,Building 6,6.563000000000002
2024-11-12 22:47:02.703821+00:00,48.812,43.125,,,Building 6,5.686999999999998
2024-11-12 22:48:11.147065+00:00,50.375,43.125,,,Building 6,7.25
2024-11-12 22:49:19.645649+00:00,52.125,43.187,,,Building 6,8.938000000000002
2024-11-12 22:50:00+00:00,,,3.0,1.0,Building 6,
2024-11-12 22:50:27.927676+00:00,52.437,43.312,,,Building 6,9.125
2024-11-12 22:51:36.565762+00:00,51.812,43.375,,,Building 6,8.436999999999998
2024-11-12 22:52:44.989955+00:00,51.312,43.375,,,Building 6,7.936999999999998
2024-11-12 22:53:53.485876+00:00,50.625,43.375,,,Building 6,7.25
2024-11-12 22:55:01.973108+00:00,49.5,43.25,,,Building 6,6.25
2024-11-12 22:56:10.436870+00:00,48.875,43.062,,,Building 6,5.813000000000002
2024-11-12 22:57:19.111052+00:00,50.75,42.937,,,Building 6,7.813000000000002
2024-11-12 22:58:27.547075+00:00,49.937,42.812,,,Building 6,7.125
2024-11-12 22:59:35.955152+00:00,47.562,42.812,,,Building 6,4.75
2024-11-12 23:00:00+00:00,,,3.0,0.0,Building 6,
2024-11-12 23:00:44.448705+00:00,47.125,42.937,,,Building 6,4.188000000000002
